Date,Price,Open,High,Low,Vol.,Change %
2012-01-31,12632.91,12654.78,12720.1,12567.33,168.07,-0.16
2012-02-01,12716.46,12632.76,12784.62,12632.76,143.5,0.66
2012-02-02,12705.41,12716.54,12741.89,12676.05,114.36,-0.09
2012-02-03,12862.23,12705.04,12869.95,12704.96,142.84,1.23
2012-02-06,12845.13,12860.72,12860.79,12793.43,108.04,-0.13
2012-02-07,12878.2,12844.37,12903.71,12782.57,116.15,0.26
2012-02-08,12883.95,12865.79,12893.64,12817.69,138.25,0.04
2012-02-09,12890.46,12884.41,12924.71,12846.41,157.08,0.05
2012-02-10,12801.23,12889.55,12889.63,12743.56,123.62,-0.69
2012-02-13,12874.04,12799.11,12887.93,12799.11,112.24,0.57
2012-02-14,12878.28,12871.77,12878.88,12786.93,120.05,0.03
2012-02-15,12780.95,12864.65,12899.47,12753.62,127.56,-0.76
2012-02-16,12904.08,12779.81,12914.0,12779.58,134.45,0.96
2012-02-17,12949.87,12903.33,12967.92,12903.25,234.65,0.35
2012-02-21,12965.69,12949.34,13005.04,12926.11,164.78,0.12
2012-02-22,12938.67,12966.22,12977.91,12914.83,124.2,-0.21
2012-02-23,12984.69,12937.08,12996.08,12882.67,120.48,0.36
2012-02-24,12982.95,12981.2,13013.82,12950.59,89.44,-0.01
2012-02-27,12981.51,12981.13,13027.52,12882.59,143.53,-0.01
2012-02-28,13005.12,12976.74,13021.51,12952.82,114.49,0.18
2012-02-29,12952.07,13005.42,13055.75,12929.66,182.46,-0.41
2012-03-01,12980.3,12952.29,13032.67,12943.06,139.67,0.22
2012-03-02,12977.57,12980.75,12997.51,12927.77,93.9,-0.02
2012-03-05,12962.81,12977.34,12977.34,12883.91,108.63,-0.11
2012-03-06,12759.15,12958.65,12958.73,12734.86,142.33,-1.57
2012-03-07,12837.33,12756.12,12857.73,12751.51,175.11,0.61
2012-03-08,12907.94,12835.53,12937.19,12835.53,103.53,0.55
2012-03-09,12922.02,12908.62,12968.79,12906.43,103.24,0.11
2012-03-12,12959.71,12920.58,12976.36,12919.98,100.0,0.29
2012-03-13,13177.68,12953.2,13180.4,12953.13,163.13,1.68
2012-03-14,13194.1,13177.15,13221.27,13166.25,163.61,0.12
2012-03-15,13252.76,13192.97,13253.51,13170.19,161.65,0.44
2012-03-16,13232.62,13253.51,13289.08,13231.45,392.62,-0.15
2012-03-19,13239.13,13231.94,13269.71,13208.63,147.12,0.05
2012-03-20,13170.19,13238.45,13238.45,13123.38,131.66,-0.52
2012-03-21,13124.62,13170.79,13190.02,13112.93,124.86,-0.35
2012-03-22,13046.14,13124.4,13124.47,13017.42,122.06,-0.6
2012-03-23,13080.73,13045.99,13099.91,13002.77,129.93,0.27
2012-03-26,13241.63,13082.62,13243.86,13082.39,122.08,1.23
2012-03-27,13197.73,13242.09,13264.98,13194.33,129.28,-0.33
2012-03-28,13126.21,13195.39,13212.64,13069.26,141.54,-0.54
2012-03-29,13145.82,13125.99,13151.57,13032.67,136.25,0.15
2012-03-30,13212.04,13147.94,13224.49,13147.78,171.19,0.5
2012-04-02,13264.49,13211.36,13297.11,13153.69,108.79,0.4
2012-04-03,13199.55,13258.96,13265.36,13131.21,123.98,-0.49
2012-04-04,13074.75,13198.19,13198.19,13020.86,125.0,-0.95
2012-04-05,13060.14,13067.18,13088.11,13012.46,109.53,-0.11
2012-04-09,12929.59,13057.57,13057.72,12903.78,105.58,-1.0
2012-04-10,12715.93,12929.44,12929.59,12710.56,159.29,-1.65
2012-04-11,12805.39,12716.92,12844.82,12716.92,125.21,0.7
2012-04-12,12986.58,12806.45,12986.96,12806.3,119.78,1.41
2012-04-13,12849.59,12986.2,12986.35,12845.28,140.99,-1.05
2012-04-16,12921.41,12850.88,12986.77,12850.8,120.99,0.56
2012-04-17,13115.54,12921.79,13131.36,12921.79,115.32,1.5
2012-04-18,13032.75,13114.56,13114.56,13027.49,113.52,-0.63
2012-04-19,12964.1,13028.73,13080.2,12896.82,139.81,-0.53
2012-04-20,13029.26,12964.48,13082.54,12964.25,212.08,0.5
2012-04-23,12927.17,13028.2,13028.2,12845.58,139.37,-0.78
2012-04-24,13001.56,12927.77,13050.3,12926.49,134.11,0.58
2012-04-25,13090.72,12997.69,13105.7,12993.6,135.26,0.69
2012-04-26,13204.62,13090.11,13227.82,13075.96,107.57,0.87
2012-04-27,13228.31,13204.7,13266.68,13192.21,110.85,0.18
2012-04-30,13213.63,13228.31,13228.76,13176.01,127.87,-0.11
2012-05-01,13279.32,13214.16,13338.66,13174.65,123.4,0.5
2012-05-02,13268.57,13278.11,13278.11,13192.21,100.77,-0.08
2012-05-03,13206.59,13267.59,13284.09,13175.64,102.09,-0.47
2012-05-04,13038.27,13204.62,13205.0,13022.34,113.79,-1.27
2012-05-07,13008.53,13035.85,13049.09,12970.0,110.08,-0.23
2012-05-08,12932.09,13000.73,13000.73,12810.39,138.62,-0.59
2012-05-09,12835.06,12921.81,12921.81,12748.48,147.46,-0.75
2012-05-10,12855.04,12831.58,12931.71,12820.3,151.65,0.16
2012-05-11,12820.6,12851.79,12918.01,12779.28,148.37,-0.27
2012-05-14,12695.35,12818.49,12818.86,12661.48,143.19,-0.98
2012-05-15,12632.0,12695.05,12758.43,12608.16,156.06,-0.5
2012-05-16,12598.55,12617.32,12722.63,12597.34,143.13,-0.26
2012-05-17,12442.49,12598.32,12611.42,12440.52,147.43,-1.24
2012-05-18,12369.38,12443.02,12492.97,12336.76,240.72,-0.59
2012-05-21,12504.48,12369.15,12508.11,12367.72,142.11,1.09
2012-05-22,12502.81,12505.38,12575.96,12447.33,133.65,-0.01
2012-05-23,12496.15,12501.52,12508.3,12311.56,152.19,-0.05
2012-05-24,12529.75,12491.91,12539.59,12419.63,126.81,0.27
2012-05-25,12454.83,12530.74,12533.12,12421.53,93.0,-0.6
2012-05-29,12580.69,12454.83,12611.61,12454.6,107.51,1.01
2012-05-30,12419.86,12579.02,12579.1,12396.4,122.83,-1.28
2012-05-31,12393.45,12414.41,12489.87,12316.48,205.14,-0.21
2012-06-01,12118.57,12391.56,12391.63,12107.48,162.94,-2.22
2012-06-04,12101.46,12119.85,12143.69,12035.09,126.44,-0.14
2012-06-05,12127.95,12101.08,12147.55,12072.17,108.97,0.22
2012-06-06,12414.79,12125.0,12414.79,12125.0,140.11,2.37
2012-06-07,12460.96,12416.53,12555.26,12416.53,131.15,0.37
2012-06-08,12554.2,12460.81,12554.2,12398.44,111.81,0.75
2012-06-11,12411.23,12553.81,12650.47,12398.48,121.06,-1.14
2012-06-12,12573.8,12412.07,12577.02,12411.91,111.36,1.31
2012-06-13,12496.38,12566.38,12598.25,12453.69,125.78,-0.62
2012-06-14,12651.91,12497.89,12698.68,12497.66,128.64,1.24
2012-06-15,12767.17,12652.21,12774.7,12651.38,284.29,0.91
2012-06-18,12741.82,12767.02,12781.93,12696.18,111.28,-0.2
2012-06-19,12837.33,12744.62,12898.94,12744.47,125.18,0.75
2012-06-20,12824.39,12837.1,12877.18,12744.92,119.11,-0.1
2012-06-21,12573.57,12823.1,12857.39,12561.46,146.75,-1.96
2012-06-22,12640.78,12574.82,12674.08,12574.67,209.99,0.53
2012-06-25,12502.66,12639.8,12639.87,12458.01,134.09,-1.09
2012-06-26,12534.67,12503.57,12576.41,12452.03,109.28,0.26
2012-06-27,12627.01,12532.93,12646.87,12532.71,97.95,0.74
2012-06-28,12602.26,12626.25,12626.25,12450.17,125.87,-0.2
2012-06-29,12880.09,12604.6,12880.39,12604.53,191.63,2.2
2012-07-02,12871.39,12879.71,12902.12,12795.48,109.64,-0.07
2012-07-03,12943.82,12868.06,12946.2,12845.28,63.85,0.56
2012-07-05,12896.67,12941.85,12961.3,12852.24,97.8,-0.36
2012-07-06,12772.47,12889.4,12889.4,12702.99,96.76,-0.96
2012-07-09,12736.29,12772.02,12772.02,12686.57,100.15,-0.28
2012-07-10,12653.12,12733.87,12830.29,12606.91,114.76,-0.65
2012-07-11,12604.53,12653.04,12661.97,12534.33,128.42,-0.38
2012-07-12,12573.27,12602.71,12630.64,12492.25,142.76,-0.25
2012-07-13,12777.09,12573.73,12784.73,12573.04,121.08,1.62
2012-07-16,12727.21,12776.33,12779.58,12690.05,93.5,-0.39
2012-07-17,12805.54,12728.73,12829.23,12645.1,119.62,0.62
2012-07-18,12908.7,12796.98,12921.94,12754.61,130.07,0.81
2012-07-19,12943.36,12909.61,12977.57,12889.93,139.48,0.27
2012-07-20,12822.57,12942.68,12942.83,12810.35,210.77,-0.93
2012-07-23,12721.46,12820.45,12820.45,12583.41,137.76,-0.79
2012-07-24,12617.32,12720.93,12730.09,12521.84,131.53,-0.82
2012-07-25,12676.05,12617.77,12732.77,12617.62,127.32,0.47
2012-07-26,12887.93,12680.59,12931.22,12680.59,133.62,1.67
2012-07-27,13075.66,12888.91,13117.74,12888.53,161.51,1.46
2012-07-30,13073.01,13075.35,13128.64,13042.85,91.73,-0.02
2012-07-31,13008.68,13071.72,13082.66,13006.48,125.98,-0.49
2012-08-01,12971.06,13007.47,13074.83,12951.16,133.28,-0.29
2012-08-02,12878.88,12969.7,12969.85,12778.9,112.77,-0.71
2012-08-03,13096.17,12884.82,13133.18,12884.82,112.39,1.69
2012-08-06,13117.51,13099.88,13187.28,13099.72,84.27,0.16
2012-08-07,13168.6,13118.65,13215.97,13118.42,95.24,0.39
2012-08-08,13175.64,13158.1,13202.65,13115.24,84.91,0.05
2012-08-09,13165.19,13174.73,13200.23,13125.09,84.35,-0.08
2012-08-10,13207.95,13163.15,13208.22,13094.96,86.64,0.32
2012-08-13,13169.43,13204.93,13205.01,13112.94,67.55,-0.29
2012-08-14,13172.14,13168.11,13223.01,13142.1,84.43,0.02
2012-08-15,13164.78,13157.47,13192.89,13138.23,77.13,-0.06
2012-08-16,13250.11,13163.24,13269.35,13145.85,114.58,0.65
2012-08-17,13275.2,13251.2,13281.32,13244.85,138.54,0.19
2012-08-20,13271.64,13274.58,13276.15,13230.06,87.59,-0.03
2012-08-21,13203.58,13272.1,13330.76,13186.6,117.06,-0.51
2012-08-22,13172.76,13198.31,13205.06,13120.34,111.22,-0.23
2012-08-23,13057.46,13171.37,13171.37,13046.46,108.8,-0.88
2012-08-24,13157.97,13052.82,13175.51,13027.2,88.03,0.77
2012-08-27,13124.67,13157.74,13176.17,13115.46,96.07,-0.25
2012-08-28,13102.99,13122.74,13147.32,13081.12,81.63,-0.17
2012-08-29,13107.48,13103.46,13144.81,13081.27,91.53,0.03
2012-08-30,13000.71,13101.29,13101.37,12978.91,89.98,-0.81
2012-08-31,13090.84,13002.72,13151.87,13002.64,119.78,0.69
2012-09-04,13035.94,13092.15,13092.39,12977.09,103.92,-0.42
2012-09-05,13047.48,13036.09,13095.91,13018.74,92.55,0.09
2012-09-06,13292.0,13045.23,13294.13,13045.08,128.65,1.87
2012-09-07,13306.64,13289.53,13320.27,13266.22,142.21,0.11
2012-09-10,13254.29,13308.56,13324.1,13251.39,123.81,-0.39
2012-09-11,13323.36,13254.6,13354.34,13253.21,104.92,0.52
2012-09-12,13333.35,13321.62,13373.62,13317.52,111.52,0.07
2012-09-13,13539.86,13329.71,13573.33,13325.11,151.77,1.55
2012-09-14,13593.37,13540.4,13653.24,13533.94,185.16,0.4
2012-09-17,13553.1,13588.57,13593.15,13526.67,128.02,-0.3
2012-09-18,13564.64,13552.33,13582.12,13517.81,120.72,0.09
2012-09-19,13577.96,13565.41,13626.48,13556.74,116.21,0.1
2012-09-20,13596.93,13575.17,13599.02,13503.0,117.91,0.14
2012-09-21,13579.47,13597.24,13647.1,13571.53,429.61,-0.13
2012-09-24,13558.92,13577.85,13601.9,13521.68,120.37,-0.15
2012-09-25,13457.55,13559.92,13620.21,13457.25,138.63,-0.75
2012-09-26,13413.51,13458.63,13480.37,13406.91,124.35,-0.33
2012-09-27,13485.97,13413.47,13522.83,13413.47,113.99,0.54
2012-09-28,13437.13,13485.89,13487.66,13367.27,146.95,-0.36
2012-10-01,13515.11,13437.66,13598.25,13437.66,106.12,0.58
2012-10-02,13482.36,13515.3,13567.06,13424.92,90.73,-0.24
2012-10-03,13494.61,13479.21,13536.27,13439.12,103.89,0.09
2012-10-04,13575.36,13495.18,13594.33,13495.18,106.39,0.6
2012-10-05,13610.15,13569.18,13661.87,13568.75,115.5,0.26
2012-10-08,13583.65,13610.38,13610.38,13552.09,71.29,-0.19
2012-10-09,13473.53,13582.88,13592.33,13473.31,103.63,-0.81
2012-10-10,13344.97,13473.53,13478.83,13327.62,101.12,-0.95
2012-10-11,13326.39,13346.28,13428.49,13326.12,86.63,-0.14
2012-10-12,13328.85,13325.62,13401.32,13296.43,113.74,0.02
2012-10-15,13424.23,13329.54,13437.66,13325.93,114.88,0.72
2012-10-16,13551.78,13423.84,13556.37,13423.76,113.45,0.95
2012-10-17,13557.0,13539.63,13561.65,13468.9,135.57,0.04
2012-10-18,13548.94,13553.24,13588.73,13510.93,128.41,-0.06
2012-10-19,13343.51,13545.33,13545.49,13312.22,239.08,-1.52
2012-10-22,13345.89,13344.28,13368.55,13235.15,121.88,0.02
2012-10-23,13102.53,13344.9,13344.9,13083.28,122.22,-1.82
2012-10-24,13077.34,13103.53,13155.21,13063.63,110.67,-0.19
2012-10-25,13103.68,13079.64,13164.52,13039.86,114.58,0.2
2012-10-26,13107.21,13104.22,13151.72,13040.17,134.64,0.03
2012-10-31,13096.46,13107.44,13189.08,13052.07,138.16,-0.08
2012-11-01,13232.62,13099.19,13273.71,13099.11,140.51,1.04
2012-11-02,13093.16,13233.39,13289.45,13076.57,137.66,-1.05
2012-11-05,13112.44,13092.28,13140.58,13038.71,95.35,0.15
2012-11-06,13245.68,13113.89,13290.75,13112.9,105.71,1.02
2012-11-07,12932.73,13228.24,13228.32,12876.6,164.25,-2.36
2012-11-08,12811.32,12932.81,12980.23,12811.24,138.35,-0.94
2012-11-09,12815.39,12811.17,12890.19,12743.39,131.67,0.03
2012-11-12,12815.08,12815.93,12861.28,12783.0,62.36,-0.0
2012-11-13,12756.18,12808.71,12898.25,12748.51,142.2,-0.46
2012-11-14,12570.95,12746.54,12797.73,12542.68,162.18,-1.45
2012-11-15,12542.38,12571.1,12600.59,12496.56,129.15,-0.23
2012-11-16,12588.31,12542.31,12604.17,12471.49,197.11,0.37
2012-11-19,12795.96,12590.23,12796.19,12590.23,136.91,1.65
2012-11-20,12788.51,12790.89,12808.56,12701.07,134.16,-0.06
2012-11-21,12836.89,12788.36,12845.99,12786.13,97.3,0.38
2012-11-23,13009.68,12833.13,13011.45,12832.98,61.11,1.35
2012-11-26,12967.37,13008.3,13008.45,12900.17,114.36,-0.33
2012-11-27,12878.13,12963.38,12980.19,12868.26,117.9,-0.69
2012-11-28,12985.11,12875.56,12989.1,12765.32,131.0,0.83
2012-11-29,13021.82,12977.35,13062.56,12961.92,113.62,0.28
2012-11-30,13025.58,13022.05,13053.74,12988.68,171.07,0.03
2012-12-03,12965.6,13027.73,13087.32,12959.42,112.9,-0.46
2012-12-04,12951.78,12966.45,13022.51,12940.07,125.29,-0.11
2012-12-05,13034.49,12948.96,13089.11,12923.44,161.23,0.64
2012-12-06,13074.04,13026.19,13076.88,13007.84,116.85,0.3
2012-12-07,13155.13,13072.87,13157.28,13072.87,124.13,0.62
2012-12-10,13169.88,13154.89,13195.35,13139.08,118.53,0.11
2012-12-11,13248.44,13170.34,13306.57,13170.34,124.51,0.6
2012-12-12,13245.45,13250.05,13329.44,13227.44,127.51,-0.02
2012-12-13,13170.72,13241.38,13264.41,13147.19,101.19,-0.56
2012-12-14,13135.01,13170.8,13190.41,13118.46,117.62,-0.27
2012-12-17,13235.39,13135.17,13244.33,13134.63,142.98,0.76
2012-12-18,13350.96,13236.61,13365.86,13232.58,152.92,0.87
2012-12-19,13251.97,13351.04,13357.7,13251.74,149.02,-0.74
2012-12-20,13311.72,13246.67,13314.64,13216.03,119.8,0.45
2012-12-21,13190.84,13309.95,13309.95,13122.53,413.27,-0.91
2012-12-24,13139.08,13190.15,13190.38,13128.55,47.71,-0.39
2012-12-26,13114.59,13138.85,13174.88,13076.87,79.41,-0.19
2012-12-27,13096.31,13114.97,13141.74,12964.08,100.16,-0.14
2012-12-28,12938.11,13095.08,13095.46,12926.86,85.98,-1.21
2012-12-31,13104.14,12938.19,13109.13,12883.89,145.74,1.28
2013-01-02,13412.55,13104.3,13412.71,13104.3,161.43,2.35
2013-01-03,13391.36,13413.01,13430.6,13358.3,129.63,-0.16
2013-01-04,13435.21,13391.05,13447.11,13376.23,107.59,0.33
2013-01-07,13384.29,13436.13,13436.13,13343.32,113.12,-0.38
2013-01-08,13328.85,13377.42,13377.42,13293.13,129.57,-0.41
2013-01-09,13390.51,13329.92,13416.55,13329.08,123.07,0.46
2013-01-10,13471.22,13391.82,13478.2,13382.29,133.52,0.6
2013-01-11,13488.43,13471.45,13496.68,13439.97,119.2,0.13
2013-01-14,13507.32,13488.43,13520.18,13459.84,118.46,0.14
2013-01-15,13534.89,13507.32,13546.37,13445.8,102.28,0.2
2013-01-16,13511.23,13534.89,13534.89,13468.96,118.54,-0.17
2013-01-17,13596.02,13511.23,13633.89,13510.24,183.9,0.63
2013-01-18,13649.7,13596.02,13649.93,13571.86,260.9,0.39
2013-01-22,13712.21,13649.7,13712.21,13622.96,144.3,0.46
2013-01-23,13779.33,13712.21,13794.29,13710.13,104.49,0.49
2013-01-24,13825.33,13779.33,13879.66,13779.33,124.78,0.33
2013-01-25,13895.98,13825.33,13895.98,13825.33,130.3,0.51
2013-01-28,13881.93,13895.98,13915.72,13862.57,113.57,-0.1
2013-01-29,13954.42,13881.93,13969.99,13880.01,108.23,0.52
2013-01-30,13910.42,13954.42,13966.13,13896.95,117.2,-0.32
2013-01-31,13860.58,13910.42,13941.06,13860.58,142.6,-0.36
2013-02-01,14009.79,13860.58,14019.78,13860.58,128.42,1.08
2013-02-04,13880.08,14009.79,14009.79,13866.83,130.42,-0.93
2013-02-05,13979.3,13880.08,14013.6,13880.08,134.39,0.71
2013-02-06,13986.52,13979.3,13991.61,13913.18,127.56,0.05
2013-02-07,13944.05,13986.52,13988.06,13852.2,118.53,-0.3
2013-02-08,13992.97,13944.05,14022.62,13944.05,99.86,0.35
2013-02-11,13971.24,13992.97,13992.97,13940.41,75.09,-0.16
2013-02-12,14018.7,13971.24,14038.97,13968.94,117.18,0.34
2013-02-13,13982.91,14018.7,14029.35,13945.78,130.52,-0.26
2013-02-14,13973.39,13982.91,13990.36,13921.94,114.8,-0.07
2013-02-15,13981.76,13973.39,14001.93,13906.73,195.67,0.06
2013-02-19,14035.67,13981.76,14044.82,13977.9,136.41,0.39
2013-02-20,13927.54,14035.67,14058.27,13919.28,138.54,-0.77
2013-02-21,13880.62,13927.54,13927.54,13834.4,131.41,-0.34
2013-02-22,14000.57,13880.62,14001.19,13880.62,139.85,0.86
2013-02-25,13784.17,14000.57,14081.58,13784.01,152.19,-1.55
2013-02-26,13900.13,13784.17,13918.44,13784.17,132.59,0.84
2013-02-27,14075.37,13900.13,14104.86,13880.19,107.01,1.26
2013-02-28,14054.49,14075.37,14149.15,14050.18,177.15,-0.15
2013-03-01,14089.66,14054.49,14107.09,13937.6,125.92,0.25
2013-03-04,14127.82,14089.66,14128.21,14030.37,110.81,0.27
2013-03-05,14253.77,14127.82,14286.37,14127.82,112.1,0.89
2013-03-06,14296.24,14253.77,14320.65,14253.0,116.51,0.3
2013-03-07,14329.49,14296.24,14354.69,14296.24,117.08,0.23
2013-03-08,14397.07,14329.49,14413.17,14329.49,115.63,0.47
2013-03-11,14447.29,14397.07,14448.06,14373.32,94.88,0.35
2013-03-12,14450.06,14447.29,14478.8,14412.06,102.1,0.02
2013-03-13,14455.28,14450.06,14472.8,14411.66,83.92,0.04
2013-03-14,14539.14,14455.28,14539.29,14455.28,117.39,0.58
2013-03-15,14514.11,14539.14,14539.14,14470.5,407.77,-0.17
2013-03-18,14452.06,14514.11,14521.59,14404.21,119.64,-0.43
2013-03-19,14455.82,14452.06,14514.34,14382.09,122.17,0.03
2013-03-20,14511.73,14455.82,14546.82,14455.82,121.24,0.39
2013-03-21,14421.49,14511.73,14511.73,14383.02,110.46,-0.62
2013-03-22,14512.03,14421.49,14519.95,14421.49,101.45,0.63
2013-03-25,14447.75,14512.03,14563.75,14395.0,124.84,-0.44
2013-03-26,14559.65,14447.75,14561.54,14447.75,96.03,0.77
2013-03-27,14526.16,14559.65,14559.65,14439.55,92.68,-0.23
2013-03-28,14578.54,14526.16,14585.1,14520.86,153.71,0.36
2013-04-01,14572.85,14578.54,14605.72,14531.48,91.4,-0.04
2013-04-02,14662.01,14572.85,14684.49,14572.85,98.42,0.61
2013-04-03,14550.35,14662.01,14683.13,14525.36,127.14,-0.76
2013-04-04,14606.11,14550.35,14625.24,14538.72,104.79,0.38
2013-04-05,14565.25,14606.11,14606.11,14434.43,131.25,-0.28
2013-04-08,14613.48,14565.25,14613.48,14497.8,106.68,0.33
2013-04-09,14673.46,14613.48,14716.46,14598.5,128.58,0.41
2013-04-10,14802.24,14673.46,14826.66,14673.46,120.52,0.88
2013-04-11,14865.14,14802.24,14887.51,14785.36,144.57,0.42
2013-04-12,14865.06,14865.14,14865.21,14790.57,119.57,-0.0
2013-04-15,14599.2,14865.06,14865.06,14598.58,161.68,-1.79
2013-04-16,14756.78,14599.2,14761.73,14599.2,126.31,1.08
2013-04-17,14618.59,14756.78,14756.78,14560.81,168.01,-0.94
2013-04-18,14537.14,14618.59,14650.26,14495.29,158.05,-0.56
2013-04-19,14547.51,14537.14,14553.73,14444.03,207.2,0.07
2013-04-22,14567.17,14547.51,14588.83,14457.6,146.89,0.14
2013-04-23,14719.46,14567.17,14721.42,14554.29,137.32,1.05
2013-04-24,14676.3,14719.46,14747.42,14666.54,138.02,-0.29
2013-04-25,14700.8,14676.3,14768.05,14665.45,129.6,0.17
2013-04-26,14712.55,14700.8,14743.49,14684.82,128.91,0.08
2013-04-29,14818.75,14712.55,14844.96,14712.55,97.06,0.72
2013-04-30,14839.8,14818.75,14839.8,14734.47,148.25,0.14
2013-05-01,14700.95,14839.8,14839.8,14687.05,112.62,-0.94
2013-05-02,14831.58,14700.95,14834.63,14700.95,91.18,0.89
2013-05-03,14973.96,14831.58,15009.59,14831.58,119.89,0.96
2013-05-06,14968.89,14973.96,14988.87,14941.09,116.16,-0.03
2013-05-07,15056.2,14968.89,15056.67,14968.89,117.23,0.58
2013-05-08,15105.12,15056.2,15106.81,15021.87,113.51,0.32
2013-05-09,15082.62,15105.12,15144.83,15046.87,97.81,-0.15
2013-05-10,15118.49,15082.62,15118.49,15038.18,98.98,0.24
2013-05-13,15091.68,15113.42,15113.42,15053.46,94.28,-0.18
2013-05-14,15215.25,15092.15,15219.55,15089.3,124.59,0.82
2013-05-15,15275.69,15211.87,15301.34,15175.39,124.03,0.4
2013-05-16,15233.22,15273.92,15302.49,15215.82,145.09,-0.28
2013-05-17,15354.4,15234.75,15357.4,15234.75,175.75,0.8
2013-05-20,15335.28,15348.33,15391.84,15314.15,116.42,-0.12
2013-05-21,15387.58,15334.97,15434.5,15325.68,122.97,0.34
2013-05-22,15307.17,15387.12,15542.4,15265.96,171.85,-0.52
2013-05-23,15294.5,15300.57,15348.41,15180.23,148.81,-0.08
2013-05-24,15303.1,15290.74,15306.71,15199.63,105.66,0.06
2013-05-28,15409.39,15307.33,15521.49,15307.33,130.68,0.69
2013-05-29,15302.8,15399.94,15400.25,15229.53,114.02,-0.69
2013-05-30,15324.53,15306.02,15398.7,15280.99,121.15,0.14
2013-05-31,15115.57,15322.22,15392.38,15115.57,208.83,-1.36
2013-06-03,15254.03,15123.55,15254.11,15123.55,147.98,0.92
2013-06-04,15177.54,15255.22,15304.98,15100.78,134.28,-0.5
2013-06-05,14960.59,15168.1,15168.63,14945.57,141.4,-1.43
2013-06-06,15040.62,14955.45,15040.62,14844.22,140.41,0.53
2013-06-07,15248.12,15044.46,15255.58,15044.46,137.38,1.38
2013-06-10,15238.59,15247.81,15300.64,15211.25,94.25,-0.06
2013-06-11,15122.02,15231.38,15251.07,15086.09,101.61,-0.76
2013-06-12,14995.23,15130.39,15241.28,14981.21,105.77,-0.84
2013-06-13,15176.08,14992.54,15202.27,14953.45,104.49,1.21
2013-06-14,15070.18,15178.08,15205.92,15044.8,107.43,-0.7
2013-06-17,15179.85,15078.71,15261.71,15078.71,139.25,0.73
2013-06-18,15318.23,15186.3,15340.09,15186.3,99.21,0.91
2013-06-19,15112.19,15315.47,15322.07,15112.11,111.38,-1.35
2013-06-20,14758.32,15105.51,15105.51,14732.03,172.63,-2.34
2013-06-21,14799.4,14760.62,14858.56,14688.43,420.08,0.28
2013-06-24,14659.56,14795.79,14795.79,14551.27,158.67,-0.94
2013-06-25,14760.31,14669.69,14812.03,14669.69,135.94,0.69
2013-06-26,14910.14,14769.99,14938.98,14769.68,133.23,1.02
2013-06-27,15024.49,14921.28,15075.01,14921.28,113.65,0.77
2013-06-28,14909.6,15016.58,15034.63,14884.8,230.0,-0.76
2013-07-01,14974.96,14911.6,15083.28,14911.6,120.57,0.44
2013-07-02,14932.41,14973.04,15049.22,14870.51,116.61,-0.28
2013-07-03,14988.55,14923.73,15025.9,14858.93,61.0,0.38
2013-07-05,15135.84,14995.46,15137.51,14971.2,94.56,0.98
2013-07-08,15224.69,15137.22,15262.72,15137.22,136.82,0.59
2013-07-09,15300.34,15228.46,15320.42,15228.46,109.27,0.5
2013-07-10,15291.66,15298.03,15348.95,15258.89,105.05,-0.06
2013-07-11,15460.92,15298.0,15483.55,15298.0,124.95,1.11
2013-07-12,15464.3,15460.69,15498.39,15410.27,130.14,0.02
2013-07-15,15484.26,15459.69,15509.48,15455.77,99.43,0.13
2013-07-16,15451.85,15485.03,15498.16,15415.71,105.97,-0.21
2013-07-17,15470.52,15456.92,15502.0,15438.12,126.24,0.12
2013-07-18,15548.54,15465.91,15589.4,15465.91,136.27,0.5
2013-07-19,15543.74,15524.27,15544.55,15491.96,229.26,-0.03
2013-07-22,15545.55,15543.97,15576.21,15516.2,130.82,0.01
2013-07-23,15567.74,15547.0,15604.22,15544.06,98.69,0.14
2013-07-24,15542.24,15576.69,15602.6,15496.84,99.32,-0.16
2013-07-25,15555.61,15539.17,15560.33,15455.59,103.26,0.09
2013-07-26,15558.83,15547.85,15560.97,15405.16,94.88,0.02
2013-07-29,15521.97,15557.14,15557.14,15482.27,87.24,-0.24
2013-07-30,15520.59,15534.49,15593.91,15479.13,117.55,-0.01
2013-07-31,15499.54,15528.57,15634.32,15492.96,145.12,-0.14
2013-08-01,15628.02,15503.85,15650.69,15503.85,111.04,0.83
2013-08-02,15658.36,15627.56,15658.43,15558.68,104.84,0.19
2013-08-05,15612.13,15651.98,15655.21,15584.83,76.85,-0.3
2013-08-06,15518.74,15608.44,15608.44,15473.4,87.73,-0.6
2013-08-07,15470.67,15516.21,15516.21,15421.75,88.43,-0.31
2013-08-08,15498.32,15477.27,15557.12,15418.6,90.99,0.18
2013-08-09,15425.51,15496.63,15507.76,15346.65,81.18,-0.47
2013-08-12,15419.68,15415.22,15441.75,15359.93,78.06,-0.04
2013-08-13,15451.01,15420.68,15504.14,15342.34,84.79,0.2
2013-08-14,15337.66,15447.71,15453.08,15316.62,91.03,-0.73
2013-08-15,15112.19,15332.71,15332.71,15094.03,128.34,-1.47
2013-08-16,15081.47,15112.57,15139.77,15054.38,151.62,-0.2
2013-08-19,15010.74,15076.79,15106.39,15005.42,111.66,-0.47
2013-08-20,15002.99,15011.82,15074.92,14992.16,102.34,-0.05
2013-08-21,14897.55,14993.81,15019.7,14880.84,98.34,-0.7
2013-08-22,14963.74,14908.6,14989.12,14899.0,153.49,0.44
2013-08-23,15010.51,14988.78,15025.56,14931.24,131.86,0.31
